,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
134,2019090610,投影仪,jmgo/坚果,P3,201908,3755.45,2901,148,9578538.0,111,85.58,191.0,1288.0,4.0,32.0,1324.0,0.972809667673716,149
388,2019090610,投影仪,微影,Z2,201908,1249.0,622,249,799104.38,296,80.57,285.0,1144.0,8.0,24.0,1176.0,0.9727891156462585,150
392,2019090610,投影仪,微麦,M100S,201908,1599.0,2899,149,4606811.0,166,93.17,39.0,5708.0,44.0,116.0,5868.0,0.972733469665985,151
222,2019090610,投影仪,rigal,RD-807升级版,201908,1694.0,5994,103,9939098.0,108,94.85,13.0,12419.0,130.0,220.0,12769.0,0.9725898660819171,152
315,2019090610,投影仪,亦盾,Q900,201908,1173.6,14081,55,21333016.81,57,92.5,51.0,13555.0,125.0,260.0,13940.0,0.9723816355810617,153
194,2019090610,投影仪,poner saund/轰天炮,LED-96,201908,1164.91,10087,77,14263440.249999998,81,93.56,33.0,11808.0,40.0,296.0,12144.0,0.9723320158102767,154
304,2019090610,投影仪,万德成,C5,201908,1437.6,6662,93,10260478.490000002,106,88.79,125.0,2783.0,32.0,48.0,2863.0,0.97205728257073,155
93,2019090610,投影仪,epson/爱普生,CB-X05E,201908,3517.09,5687,107,20386992.249999996,60,92.3,58.0,5527.0,90.0,74.0,5691.0,0.9711825689685468,156
43,2019090610,投影仪,benq/明基,EX6550,201908,3446.19,2351,159,7811120.509999999,123,85.19,196.0,1414.0,0.0,42.0,1456.0,0.9711538461538461,157
344,2019090610,投影仪,冰冠,813,201908,321.6,1643,183,528388.81,327,85.57,192.0,1748.0,28.0,24.0,1800.0,0.9711111111111111,158
196,2019090610,投影仪,poner saund/轰天炮,LED-96G,201908,1527.62,68312,4,95957272.86999999,7,95.37,9.0,44955.0,304.0,1046.0,46305.0,0.9708454810495627,159
407,2019090610,投影仪,火辣椒,T3,201908,1511.5,3060,144,5023612.5,156,90.9,86.0,2120.0,28.0,36.0,2184.0,0.9706959706959707,160
61,2019090610,投影仪,benq/明基,MX532P,201908,3412.33,376,289,1285247.29,260,83.13,247.0,231.0,7.0,0.0,238.0,0.9705882352941176,161
230,2019090610,投影仪,rigal,RD-829,201908,454.8,1785,180,700952.3999999999,308,92.1,64.0,4228.0,35.0,95.0,4358.0,0.9701698026617714,162
281,2019090610,投影仪,xbygimi/极米科技,G04V,201908,4010.11,1192,207,4630708.0,165,84.03,222.0,780.0,12.0,12.0,804.0,0.9701492537313433,163
56,2019090610,投影仪,benq/明基,MW529,201908,3675.15,422,282,1496316.2100000002,251,76.79,342.0,227.0,0.0,7.0,234.0,0.9700854700854701,164
80,2019090610,投影仪,coolux/酷乐视,V501,201908,1111.7,4436,125,4682861.79,164,88.76,126.0,896.0,4.0,24.0,924.0,0.9696969696969697,165
302,2019090610,投影仪,ximico/西米可,T5,201908,948.84,2208,162,1075367.05,275,86.31,181.0,795.0,10.0,15.0,820.0,0.9695121951219512,166
131,2019090610,投影仪,jmgo/坚果,L6-H,201908,4611.98,1482,190,7151962.6,132,85.02,201.0,439.0,0.0,14.0,453.0,0.9690949227373068,167
253,2019090610,投影仪,sony/索尼,VPL-DX221,201908,2932.82,1847,178,5309774.24,152,87.02,165.0,783.0,10.0,15.0,808.0,0.969059405940594,168
366,2019090610,投影仪,奥普达,02,201908,1005.6,6241,100,6810459.2,136,89.59,112.0,4530.0,25.0,120.0,4675.0,0.9689839572192513,169
426,2019090610,投影仪,节之冠,R11,201908,1599.0,219,327,356361.22,349,74.73,359.0,310.0,0.0,10.0,320.0,0.96875,170
284,2019090610,投影仪,xbygimi/极米科技,XH05L,201908,2479.28,1150,210,3277846.0,192,79.98,294.0,465.0,0.0,15.0,480.0,0.96875,171
384,2019090610,投影仪,微影,Q7智能语音版,201908,298.8,452,273,157666.72,397,85.83,188.0,860.0,8.0,20.0,888.0,0.9684684684684685,172
313,2019090610,投影仪,亦盾,BH908W,201908,1077.6,20837,36,36768916.91,37,96.64,2.0,26259.0,388.0,480.0,27127.0,0.968002359273049,173
199,2019090610,投影仪,poner saund/轰天炮,M2,201908,1158.09,61844,7,91894718.0,10,94.46,20.0,27872.0,264.0,678.0,28814.0,0.967307558825571,174
40,2019090610,投影仪,benq/明基,E580,201908,7061.98,377,288,2609152.9699999997,215,75.72,351.0,322.0,6.0,5.0,333.0,0.9669669669669669,175
34,2019090610,投影仪,benq/明基,BS5050,201908,2484.03,7743,83,20814919.18,58,91.51,71.0,12670.0,175.0,259.0,13104.0,0.9668803418803419,176
296,2019090610,投影仪,xiaomi/小米,MJJGTYDS02FM,201908,2360.32,1214,205,2953625.5,201,82.39,258.0,348.0,0.0,12.0,360.0,0.9666666666666667,177
207,2019090610,投影仪,rigal,603升级版,201908,1819.0,25374,29,45355426.0,23,92.19,62.0,27329.0,244.0,708.0,28281.0,0.9663378239807645,178
403,2019090610,投影仪,汇趣,F09,201908,285.6,22949,33,7167655.17,131,93.76,30.0,16550.0,144.0,436.0,17130.0,0.9661412726211325,179
123,2019090610,投影仪,jmgo/坚果,G3,201908,3450.99,18451,40,51302169.07000001,21,92.83,42.0,13254.0,118.0,350.0,13722.0,0.9658941845212068,180
287,2019090610,投影仪,xbygimi/极米科技,XHC06,201908,2541.33,881,230,4466190.149999999,169,88.19,143.0,837.0,22.0,8.0,867.0,0.9653979238754326,181
133,2019090610,投影仪,jmgo/坚果,P2,201908,3295.22,5719,106,17674899.939999998,67,92.15,63.0,5949.0,42.0,174.0,6165.0,0.964963503649635,182
88,2019090610,投影仪,epson/爱普生,CB-S05,201908,2683.81,7538,84,20353299.21,61,88.86,123.0,3162.0,32.0,84.0,3278.0,0.9646125686394142,183
179,2019090610,投影仪,podoor,N5,201908,2999.0,918,225,2753082.0,210,87.99,148.0,1084.0,20.0,20.0,1124.0,0.9644128113879004,184
78,2019090610,投影仪,coolux/酷乐视,V107,201908,1240.59,29266,25,41786516.63,30,94.01,26.0,30869.0,385.0,756.0,32010.0,0.9643548890971572,185
410,2019090610,投影仪,瑞视达,AK-30,201908,799.0,209,334,163891.0,394,79.19,303.0,216.0,0.0,8.0,224.0,0.9642857142857143,186
21,2019090610,投影仪,aet,M3,201908,442.8,455,271,214002.0,381,83.73,230.0,536.0,12.0,8.0,556.0,0.9640287769784173,187
192,2019090610,投影仪,poner saund/轰天炮,LED-86+,201908,1048.39,61943,6,87030883.10000002,11,93.31,35.0,29685.0,300.0,817.0,30802.0,0.9637361210311018,188
180,2019090610,投影仪,podoor,N5挑战者,201908,3044.0,497,259,1515163.29,249,82.58,254.0,628.0,4.0,20.0,652.0,0.9631901840490797,189
303,2019090610,投影仪,zte/中兴,SPRO2,201908,1799.0,944,223,2849845.0,207,74.27,365.0,416.0,0.0,16.0,432.0,0.9629629629629629,190
141,2019090610,投影仪,jmgo/坚果,X3,201908,6693.41,3706,128,24871983.19,51,89.08,120.0,416.0,12.0,4.0,432.0,0.9629629629629629,191
73,2019090610,投影仪,coolux/酷乐视,R4,201908,2258.95,13854,59,44184567.29,25,93.68,32.0,16224.0,168.0,456.0,16848.0,0.9629629629629629,192
137,2019090610,投影仪,jmgo/坚果,U1,201908,11385.37,400,285,6234278.95,144,90.05,104.0,491.0,4.0,15.0,510.0,0.9627450980392157,193
33,2019090610,投影仪,benq/明基,BS3030,201908,2456.83,15468,52,40012418.71,32,83.93,224.0,7389.0,112.0,176.0,7677.0,0.9624853458382181,194
221,2019090610,投影仪,rigal,RD-807,201908,1380.0,6396,97,7672621.529999999,126,90.59,95.0,11196.0,156.0,282.0,11634.0,0.962351727694688,195
243,2019090610,投影仪,sast/先科,P07-D,201908,1351.88,12441,64,17664616.94,68,94.42,21.0,23771.0,384.0,550.0,24705.0,0.962193887876948,196
104,2019090610,投影仪,e家乐,A8C.2,201908,345.6,915,226,316223.99999999994,360,74.61,361.0,606.0,0.0,24.0,630.0,0.9619047619047619,197
4,2019090610,投影仪,蓝旭,T1,201908,289.03,137,363,39421.18,426,88.09,146.0,100.0,4.0,0.0,104.0,0.9615384615384616,198
288,2019090610,投影仪,xbygimi/极米科技,XHCU01,201908,2000.8,297,301,606803.0,312,80.35,288.0,100.0,0.0,4.0,104.0,0.9615384615384616,199
357,2019090610,投影仪,天猫魔屏,A1C,201908,1491.77,15763,49,22690730.439999998,55,93.02,40.0,14859.0,140.0,455.0,15454.0,0.9614986411285105,200
2,2019090610,投影仪,蒂彤,M38,201908,2449.0,457,270,1116073.0,270,78.03,325.0,396.0,4.0,12.0,412.0,0.9611650485436893,201
249,2019090610,投影仪,skyworth/创维,P2,201908,1897.41,6555,95,13051744.75,86,86.86,171.0,3364.0,36.0,100.0,3500.0,0.9611428571428572,202
242,2019090610,投影仪,sast/先科,LCD1000A,201908,968.6,859,234,805887.87,294,88.16,145.0,1952.0,12.0,68.0,2032.0,0.9606299212598425,203
398,2019090610,投影仪,欧擎,A6,201908,1438.8,12362,65,16501599.889999995,72,92.28,59.0,8658.0,112.0,245.0,9015.0,0.9603993344425956,204
46,2019090610,投影仪,benq/明基,I707,201908,6959.19,277,308,1881514.9000000001,235,75.5,354.0,192.0,0.0,8.0,200.0,0.96,205
362,2019090610,投影仪,天猫魔屏,X9S,201908,5045.0,2744,150,4839380.2299999995,160,88.55,134.0,2340.0,33.0,65.0,2438.0,0.9598031173092699,206
79,2019090610,投影仪,coolux/酷乐视,V315,201908,1438.57,6235,101,12589875.220000003,93,88.38,139.0,2355.0,20.0,80.0,2455.0,0.9592668024439919,207
12,2019090610,投影仪,acer/宏碁,X118H,201908,2268.68,2718,151,6668832.540000001,138,82.55,255.0,1631.0,10.0,60.0,1701.0,0.9588477366255144,208
415,2019090610,投影仪,瑞视达,T26,201908,949.0,313,297,316372.6,359,78.4,318.0,272.0,4.0,8.0,284.0,0.9577464788732394,209
68,2019090610,投影仪,benq/明基,W2000,201908,5839.0,283,306,2175667.0,228,72.88,374.0,544.0,0.0,24.0,568.0,0.9577464788732394,210
413,2019090610,投影仪,瑞视达,T1,201908,299.0,5013,117,2076640.97,230,83.97,223.0,3450.0,17.0,136.0,3603.0,0.9575353871773522,211
144,2019090610,投影仪,jmgo/坚果,微果I6,201908,1873.87,2631,152,4751378.55,162,89.81,108.0,4400.0,64.0,132.0,4596.0,0.9573542210617929,212
204,2019090610,投影仪,poner saund/轰天炮,M8,201908,1642.68,772,240,1241738.6199999999,265,80.81,282.0,712.0,8.0,24.0,744.0,0.956989247311828,213
96,2019090610,投影仪,epson/爱普生,CH-TW650,201908,5205.94,996,220,5220069.09,155,83.72,232.0,756.0,0.0,34.0,790.0,0.9569620253164557,214
140,2019090610,投影仪,jmgo/坚果,W730,201908,5999.0,776,239,3870607.4699999997,182,84.61,209.0,665.0,5.0,25.0,695.0,0.9568345323741008,215
422,2019090610,投影仪,福满门,B100AAE-1,201908,478.8,12687,63,14690180.090000002,77,91.31,76.0,18430.0,280.0,552.0,19262.0,0.9568061468175683,216
149,2019090610,投影仪,lightbrother/光影兄弟,W7,201908,1593.29,13904,57,22989467.0,54,91.7,68.0,19451.0,325.0,555.0,20331.0,0.956716344498549,217
327,2019090610,投影仪,光米,M1,201908,331.58,7523,85,3516175.17,188,88.68,129.0,7192.0,86.0,240.0,7518.0,0.9566374035647779,218
229,2019090610,投影仪,rigal,RD-828,201908,1558.57,22093,34,20228442.47,62,94.04,25.0,11357.0,165.0,350.0,11872.0,0.9566206199460916,219
130,2019090610,投影仪,jmgo/坚果,JG-J7,201908,3482.43,23992,31,102962012.57999998,6,94.72,17.0,38912.0,570.0,1196.0,40678.0,0.9565858695117754,220
275,2019090610,投影仪,whaley/微鲸,WP20E2B,201908,2699.0,218,328,588382.0,316,71.42,389.0,176.0,0.0,8.0,184.0,0.9565217391304348,221
95,2019090610,投影仪,epson/爱普生,CH-TW6300,201908,6356.17,313,296,2889095.8000000003,205,82.1,263.0,110.0,0.0,5.0,115.0,0.9565217391304348,222
41,2019090610,投影仪,benq/明基,ES6540,201908,2628.65,15792,48,42177011.550000004,29,88.56,133.0,9849.0,91.0,357.0,10297.0,0.9564921821889871,223
17,2019090610,投影仪,acer/宏碁,X138WH,201908,3146.06,1457,192,4993183.739999999,157,82.09,264.0,1631.0,35.0,40.0,1706.0,0.9560375146541618,224
129,2019090610,投影仪,jmgo/坚果,J7S,201908,4284.5,3070,143,13287880.5,83,91.2,83.0,8410.0,132.0,256.0,8798.0,0.9558990679699931,225
214,2019090610,投影仪,rigal,RD-603增强版,201908,2119.0,229,324,466601.0,330,88.51,136.0,692.0,20.0,12.0,724.0,0.9558011049723757,226
406,2019090610,投影仪,汇趣,F19,201908,405.6,778,238,281908.8,367,72.5,385.0,1208.0,16.0,40.0,1264.0,0.9556962025316456,227
37,2019090610,投影仪,benq/明基,E3378,201908,2859.32,1519,187,4289094.02,176,77.36,335.0,776.0,4.0,32.0,812.0,0.9556650246305419,228
386,2019090610,投影仪,微影,V6,201908,45.6,451,274,167459.6,392,78.5,317.0,256.0,4.0,8.0,268.0,0.9552238805970149,229
326,2019090610,投影仪,光米,AK-30,201908,755.53,2174,164,1624353.16,244,89.41,114.0,1446.0,20.0,48.0,1514.0,0.9550858652575958,230
380,2019090610,投影仪,峰米,FMWS01C,201908,14454.73,3171,140,38017128.559999995,35,90.75,90.0,4959.0,72.0,162.0,5193.0,0.9549393414211439,231
125,2019090610,投影仪,jmgo/坚果,G7,201908,2977.42,48811,17,149098876.0,4,93.73,31.0,60656.0,859.0,2020.0,63535.0,0.954686393326513,232
191,2019090610,投影仪,poner saund/轰天炮,LED-33,201908,926.94,5289,114,3195152.81,195,87.03,164.0,3584.0,88.0,84.0,3756.0,0.9542066027689031,233
408,2019090610,投影仪,灵云,S1,201908,333.0,6093,102,2324849.45,224,90.32,100.0,6288.0,68.0,236.0,6592.0,0.9538834951456311,234
115,2019090610,投影仪,jmgo/坚果,1895,201908,10970.15,429,279,4383091.0,173,78.61,314.0,164.0,0.0,8.0,172.0,0.9534883720930233,235
338,2019090610,投影仪,光米,T5,201908,238.8,23424,32,8619400.24,120,91.85,66.0,17058.0,255.0,580.0,17893.0,0.9533337059185156,236
99,2019090610,投影仪,evieo/神画,Q1,201908,2999.0,2015,169,6493045.0,139,90.29,101.0,3770.0,60.0,125.0,3955.0,0.9532237673830595,237
358,2019090610,投影仪,天猫魔屏,A1S,201908,3099.0,303,300,749704.52,301,85.14,198.0,405.0,5.0,15.0,425.0,0.9529411764705882,238
324,2019090610,投影仪,先奇,XQ-5,201908,1749.0,28144,28,56089122.75000001,18,88.71,127.0,5243.0,70.0,189.0,5502.0,0.9529262086513995,239
277,2019090610,投影仪,whaley/微鲸,WP45F1B,201908,2282.17,1339,196,3773128.0,185,88.52,135.0,3026.0,54.0,96.0,3176.0,0.9527707808564232,240
219,2019090610,投影仪,rigal,RD-806增强版,201908,1085.96,43033,19,55825445.919999994,19,91.3,78.0,19392.0,336.0,632.0,20360.0,0.9524557956777996,241
217,2019090610,投影仪,rigal,RD-611,201908,1810.77,3606,129,6306275.369999999,141,78.22,321.0,320.0,8.0,8.0,336.0,0.9523809523809523,242
260,2019090610,投影仪,touchjet,T2,201908,3288.0,579,253,2075525.5000000002,231,79.54,299.0,420.0,0.0,21.0,441.0,0.9523809523809523,243
42,2019090610,投影仪,benq/明基,ES7539,201908,3136.39,1254,203,4264677.499999997,177,77.56,332.0,640.0,0.0,32.0,672.0,0.9523809523809523,244
165,2019090610,投影仪,optoma/奥图码,HDF575,201908,6099.0,247,316,1486745.0,252,91.25,82.0,160.0,0.0,8.0,168.0,0.9523809523809523,245
189,2019090610,投影仪,poner saund/轰天炮,GP-9,201908,460.93,18222,41,10537326.31,104,90.27,102.0,7641.0,58.0,327.0,8026.0,0.9520308995763768,246
245,2019090610,投影仪,skyworth/创维,D1,201908,3793.12,256,312,1024023.0,278,78.75,312.0,178.0,0.0,9.0,187.0,0.9518716577540107,247
295,2019090610,投影仪,xbygimi/极米科技,XJ13V,201908,1931.05,6793,91,13200353.0,85,91.4,73.0,8688.0,124.0,316.0,9128.0,0.9517966695880806,248
356,2019090610,投影仪,天猫魔屏,A1,201908,2204.62,32459,22,71715673.63,16,91.29,79.0,45379.0,557.0,1744.0,47680.0,0.9517407718120805,249
127,2019090610,投影仪,jmgo/坚果,J6,201908,3748.5,1931,172,7781029.57,124,84.38,215.0,1932.0,14.0,84.0,2030.0,0.9517241379310345,250
142,2019090610,投影仪,jmgo/坚果,微果 J30-2C0,201908,1997.48,15902,47,29686568.0,43,92.4,53.0,14363.0,235.0,494.0,15092.0,0.9516962629207527,251
351,2019090610,投影仪,大眼橙,V2,201908,2999.0,72,407,209928.0,383,83.35,240.0,195.0,5.0,5.0,205.0,0.9512195121951219,252
51,2019090610,投影仪,benq/明基,MS506,201908,2484.56,1298,199,2870861.96,206,81.68,272.0,312.0,0.0,16.0,328.0,0.9512195121951219,253
359,2019090610,投影仪,天猫魔屏,M1,201908,1351.67,55267,12,74461298.0,14,93.24,37.0,62345.0,817.0,2385.0,65547.0,0.9511495568065663,254
276,2019090610,投影仪,whaley/微鲸,WP33M1A,201908,4888.14,287,304,1402789.0,253,81.76,270.0,582.0,12.0,18.0,612.0,0.9509803921568627,255
318,2019090610,投影仪,佳睿,R11S 小银,201908,1621.75,686,244,1094103.37,271,75.37,355.0,620.0,8.0,24.0,652.0,0.950920245398773,256
178,2019090610,投影仪,philips/飞利浦,PPX5110CN,201908,1603.58,1255,202,2171398.59,229,75.94,349.0,770.0,5.0,35.0,810.0,0.9506172839506173,257
19,2019090610,投影仪,aet,M2,201908,346.8,1414,193,571471.59,319,83.74,229.0,916.0,12.0,36.0,964.0,0.950207468879668,258
3,2019090610,投影仪,蒂彤,T 6,201908,1600.67,15683,51,26120770.5,48,92.8,44.0,22396.0,284.0,892.0,23572.0,0.950110300356355,259
370,2019090610,投影仪,奥普达,HK~10,201908,850.0,6761,92,5899534.5200000005,146,85.98,186.0,6797.0,28.0,329.0,7154.0,0.9500978473581213,260
72,2019090610,投影仪,coolux/酷乐视,Q7旗舰版,201908,2518.8,6347,99,10284374.780000005,105,88.61,131.0,8921.0,168.0,301.0,9390.0,0.9500532481363152,261
169,2019090610,投影仪,optoma/奥图码,UHD566,201908,10499.0,209,335,2406807.57,222,86.54,177.0,285.0,0.0,15.0,300.0,0.95,262
71,2019090610,投影仪,coolux/酷乐视,Q6精英版,201908,856.74,10929,72,11446902.750000002,99,88.17,144.0,7178.0,88.0,296.0,7562.0,0.9492197831261571,263
335,2019090610,投影仪,光米,T1,201908,294.63,61221,9,25994679.63,49,92.03,65.0,26176.0,426.0,980.0,27582.0,0.9490247262707563,264
223,2019090610,投影仪,rigal,RD-808,201908,1653.71,16630,44,24931663.080000006,50,93.87,28.0,16782.0,283.0,620.0,17685.0,0.9489397794741307,265
111,2019090610,投影仪,fujitsu/富士通,FA200,201908,1231.63,3366,134,5286402.92,154,87.58,160.0,2742.0,40.0,110.0,2892.0,0.9481327800829875,266
171,2019090610,投影仪,optoma/奥图码,X316ST,201908,3721.88,269,310,968493.5000000001,283,77.95,327.0,72.0,0.0,4.0,76.0,0.9473684210526315,267
248,2019090610,投影仪,skyworth/创维,P1-PRO,201908,1499.0,905,228,1356595.0,255,86.81,174.0,648.0,12.0,24.0,684.0,0.9473684210526315,268
106,2019090610,投影仪,e家乐,E08WIFI版,201908,358.8,236,321,109297.67999999998,408,70.25,395.0,216.0,0.0,12.0,228.0,0.9473684210526315,269
286,2019090610,投影仪,xbygimi/极米科技,XHAD22,201908,3926.11,1852,177,6765702.12,137,84.87,205.0,1120.0,20.0,44.0,1184.0,0.9459459459459459,270
215,2019090610,投影仪,rigal,RD-605,201908,1838.74,2591,154,3844273.53,184,89.3,117.0,3352.0,56.0,136.0,3544.0,0.945823927765237,271
38,2019090610,投影仪,benq/明基,E500,201908,4010.03,4615,122,19338115.83,63,88.38,138.0,5051.0,78.0,214.0,5343.0,0.9453490548381059,272
291,2019090610,投影仪,xbygimi/极米科技,XJ03A,201908,3167.14,58219,11,181945991.0,3,93.2,38.0,62864.0,907.0,2730.0,66501.0,0.9453090930963444,273
423,2019090610,投影仪,福满门,B130AE-1,201908,286.8,51585,16,44556961.63,24,92.51,50.0,70320.0,1064.0,3024.0,74408.0,0.9450596710031179,274
328,2019090610,投影仪,光米,M2,201908,298.74,61497,8,21975854.32,56,92.77,45.0,36887.0,419.0,1729.0,39035.0,0.944972460612271,275
153,2019090610,投影仪,mego,G6,201908,1899.98,3920,127,7088412.15,134,78.99,307.0,2643.0,30.0,124.0,2797.0,0.9449410082230961,276
250,2019090610,投影仪,skyworth/创维,S3,201908,6219.83,128,367,747477.8500000001,304,72.53,384.0,204.0,4.0,8.0,216.0,0.9444444444444444,277
23,2019090610,投影仪,aet,Z1,201908,649.0,1926,173,1280959.4100000001,261,85.33,194.0,680.0,4.0,36.0,720.0,0.9444444444444444,278
224,2019090610,投影仪,rigal,RD-810,201908,467.13,5847,105,2897140.0600000005,204,90.66,91.0,8203.0,115.0,368.0,8686.0,0.944393276536956,279
94,2019090610,投影仪,epson/爱普生,CH-TW5400,201908,3594.95,3351,135,17773118.41,66,87.84,152.0,2577.0,72.0,80.0,2729.0,0.9443019421033345,280
379,2019090610,投影仪,峰米,4K激光电视,201908,18952.91,779,237,14718171.0,76,88.69,128.0,1435.0,45.0,40.0,1520.0,0.944078947368421,281
163,2019090610,投影仪,optoma/奥图码,HD300,201908,4508.9,360,292,1557594.4799999997,247,82.35,259.0,268.0,8.0,8.0,284.0,0.9436619718309859,282
337,2019090610,投影仪,光米,T26,201908,1027.52,2606,153,2657530.7299999995,212,86.15,184.0,3340.0,56.0,144.0,3540.0,0.943502824858757,283
329,2019090610,投影仪,光米,M3,201908,469.0,16470,45,10105102.020000001,107,92.33,57.0,24543.0,400.0,1070.0,26013.0,0.943489793564756,284
128,2019090610,投影仪,jmgo/坚果,J6S,201908,3922.62,18922,39,77935811.78999999,13,91.5,72.0,21782.0,370.0,938.0,23090.0,0.9433521004763967,285
156,2019090610,投影仪,nec,NP-CD1010H,201908,4220.2,280,307,1141314.2,269,77.88,328.0,330.0,5.0,15.0,350.0,0.9428571428571428,286
