,itemid,comment_id,comment_all,word,datamonth,is_new
52,546363488809,346173916830,味道还不错。就是硬果冻的感觉，奶精加进去更甜一天没那么单调，拌着奶精和蜂蜜很甜，还有淡淡的桂花香。但是这个东西热量不高，还没一盒酸奶热量大，而且脂肪含量也不高。龟苓膏本身也适合女孩子吃。满意,味道#=还#=不错#=。#=就是#=硬#=果冻#=的#=感觉#=，#=奶精#=加进去#=更甜#=一天#=没#=那么#=单调#=，#=拌#=着#=奶精#=和#=蜂蜜#=很甜#=，#=还有#=淡淡的#=桂花香#=。#=但是#=这个#=东西#=热量#=不高#=，#=还#=没#=一盒#=酸奶#=热量#=大#=，#=而且#=脂肪#=含量#=也#=不#=高#=。#=龟苓膏#=本身#=也#=适合#=女孩子#=吃#=。#=满意,201804,1
53,43205207909,346530832037,好吃?很喜欢?两天就被我吃完了，还好热量不高，可以尽情享受，回购啦?,好吃#=?#=很#=喜欢#=?#=两天#=就#=被#=我#=吃#=完#=了#=，#=还好#=热量#=不高#=，#=可以#=尽情#=享受#=，#=回购#=啦#=?,201804,1
54,17798492685,1001725160974,清热去火，热量又不高，当作减脂期间的零食啦，还是不错的,清热#=去#=火#=，#=热量#=又#=不#=高#=，#=当作#=减脂#=期间#=的#=零食#=啦#=，#=还是#=不错#=的,201805,1
55,567104751992,346636343667,快递速度也很快，晚上拍下付款，第二天发货，不到三天就收到了，真是神速啊。这款酵素果冻成份纯天然的，无添加，不含热量高的蔗糖，只是果糖和木糖醇，吃起来口感甜而不腻，还有果汁成份，味道独特，和平时吃的果冻差不多，比那种还好吃呢，很满意。而且这款还带瘦身功能，真心不错的。,快递#=速度#=也#=很快#=，#=晚上#=拍#=下#=付款#=，#=第二天#=发货#=，#=不到#=三天#=就#=收到#=了#=，#=真是#=神速#=啊#=。#=这#=款#=酵素#=果冻#=成份#=纯天然#=的#=，#=无#=添加#=，#=不#=含#=热量#=高#=的#=蔗糖#=，#=只是#=果糖#=和#=木糖醇#=，#=吃#=起来#=口感#=甜而不腻#=，#=还有#=果汁#=成份#=，#=味道#=独特#=，#=和#=平时#=吃#=的#=果冻#=差不多#=，#=比#=那种#=还#=好吃#=呢#=，#=很#=满意#=。#=而且#=这款#=还#=带#=瘦身#=功能#=，#=真心#=不错#=的#=。,201804,1
56,544302996230,1001785067564,虽然守着公式过日子能让人们意识到吃进去的东西热量有多高，一盘红烧肉的热量足够吓醒某些装睡的减肥人，但是人体远比你想象得复杂，不是简单的加减就能把它算计的。当你靠饿自己来减肥时，身体会做出两种反应。一种是发送饿的信号给你，让你吃更多的东西；另一种是进入危机模式。这时，身体以为即将发生饥荒了，就降低呼吸、心跳、血液循环、眨眼睛等这些生命活动消耗的能量，保存足够的热量为以后的日子做打算。（这是从远古时候就形成的习惯，祖先饿怕了，你去怪祖先啊）一旦你持续节食，身体就会将每一口食物都转化成热量存储起来。,虽然#=守#=着#=公式#=过日子#=能#=让#=人们#=意识#=到#=吃#=进去#=的#=东西#=热量#=有#=多#=高#=，#=一盘#=红烧肉#=的#=热量#=足够#=吓醒#=某些#=装睡#=的#=减肥#=人#=，#=但是#=人体#=远比#=你#=想象#=得#=复杂#=，#=不是#=简单#=的#=加减#=就#=能#=把#=它#=算计#=的#=。#=当#=你#=靠#=饿#=自己#=来#=减肥#=时#=，#=身体#=会#=做出#=两种#=反应#=。#=一种#=是#=发送#=饿#=的#=信号#=给#=你#=，#=让#=你#=吃#=更#=多#=的#=东西#=；#=另#=一种#=是#=进入#=危机#=模式#=。#=这时#=，#=身体#=以为#=即将#=发生#=饥荒#=了#=，#=就#=降低#=呼吸#=、#=心跳#=、#=血液循环#=、#=眨眼睛#=等#=这些#=生命#=活动#=消耗#=的#=能量#=，#=保存#=足够#=的#=热量#=为#=以后#=的#=日子#=做#=打算#=。#=（#=这#=是从#=远古#=时候#=就#=形成#=的#=习惯#=，#=祖先#=饿怕#=了#=，#=你#=去#=怪#=祖先#=啊#=）#=一旦#=你#=持续#=节食#=，#=身体#=就#=会#=将#=每#=一口#=食物#=都#=转化成#=热量#=存储#=起来#=。,201805,1
57,525711104431,1001944946188,味道不错。就是热量太高。吃完的得胖几斤,味道#=不错#=。#=就是#=热量#=太高#=。#=吃#=完#=的#=得#=胖#=几斤,201805,1
58,549599979120,1002107262409,好吃啊 就是热量有点高～瞬间吃完了 凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数凑字数,好吃#=啊#= #=就是#=热量#=有点#=高#=～#=瞬间#=吃#=完#=了#= #=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数#=凑#=字数,201805,1
59,537449033633,1002152693199,其实有点贵了  热量也比普通的龟苓膏偏高  还不如去超市买  ...,其实#=有点#=贵#=了#= #= #=热量#=也#=比#=普通#=的#=龟苓膏#=偏高#= #= #=还#=不如#=去#=超市#=买#= #= #=...,201805,1
60,553188705028,1003957233489,生产日期很近，口味挺好，是水果味的，只是热量有点高，适合早上吃。,生产日期#=很近#=，#=口味#=挺#=好#=，#=是#=水果#=味#=的#=，#=只是#=热量#=有点#=高#=，#=适合#=早上#=吃#=。,201805,1
61,564804608029,1002782234558,本来准备减肥过程中偶尔吃一个&hellip;&hellip;结果拿回来就吃了三包 还好热量不是很高。味道不错。,本来#=准备#=减肥#=过程#=中#=偶尔#=吃#=一个#=&#=hellip#=;#=&#=hellip#=;#=结果#=拿#=回来#=就#=吃#=了#=三包#= #=还好#=热量#=不是#=很#=高#=。#=味道#=不错#=。,201805,1
62,546232679026,1003161798496,我从来没见过红豆的价格这么低过，十九块八两盒还买一送一！折合一盒不到五块钱一盒，超市里这个五块多六块七块价格不等而且没见过打折呢！捡到大便宜了开心，一下买个上限八盒，因为真的爱吃真的好吃。不过对比原味儿龟苓膏热量有点小高,我#=从来#=没见#=过#=红豆#=的#=价格#=这么#=低过#=，#=十九块#=八#=两盒#=还#=买一送一#=！#=折合#=一盒#=不到#=五块#=钱#=一盒#=，#=超市#=里#=这个#=五块#=多#=六块#=七块#=价格#=不#=等#=而且#=没见#=过#=打折#=呢#=！#=捡#=到#=大#=便宜#=了#=开心#=，#=一下#=买个#=上限#=八盒#=，#=因为#=真的#=爱#=吃#=真的#=好吃#=。#=不过#=对比#=原#=味儿#=龟苓膏#=热量#=有点#=小高,201805,1
63,567260040920,1003279022630,第二次购买，之前已经用过了一个疗程了，使用期间没有感到什么不适的，就是每次排便的便量多了点其他也没什么，每天坚持使用我现在每天饮食都很注意了，热量高的食物都很少吃了，为了比上次效果更好我也是蛮拼的。到目前为止我已经瘦了13斤多了。,第二次#=购买#=，#=之前#=已经#=用过#=了#=一个#=疗程#=了#=，#=使用#=期间#=没有#=感到#=什么#=不适#=的#=，#=就是#=每次#=排便#=的#=便量#=多#=了#=点#=其他#=也#=没什么#=，#=每天#=坚持#=使用#=我#=现在#=每天#=饮食#=都#=很#=注意#=了#=，#=热量#=高#=的#=食物#=都#=很少#=吃#=了#=，#=为了#=比#=上次#=效果#=更好#=我#=也#=是#=蛮#=拼#=的#=。#=到#=目前为止#=我#=已经#=瘦#=了#=13#=斤#=多#=了#=。,201805,1
64,564804608029,1002748009887,一大包果冻呢，不仅热量低，味道也不错。而且活动的时候买的，性价比也高，喜欢。赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞,一#=大包#=果冻#=呢#=，#=不仅#=热量#=低#=，#=味道#=也#=不错#=。#=而且#=活动#=的#=时候#=买#=的#=，#=性价比#=也#=高#=，#=喜欢#=。#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞#=赞赞赞,201805,1
65,562046325367,1003954999664,收到我就吃了，看了一下热量也不是蛮高，我居然把它吃完了。,收到#=我#=就#=吃#=了#=，#=看#=了#=一下#=热量#=也#=不是#=蛮高#=，#=我#=居然#=把#=它#=吃#=完#=了#=。,201805,1
66,551615831196,1003966520952,魔芋果冻其本身其实是不具有减肥燃烧脂肪的效果，只是魔芋果冻本身热量低，脂肪和蛋白质含量极低，几乎可以忽略，而且其容易吸水膨胀，让食用的人产生饱腹感，从而减少对其他高脂肪食物的汲取，以达到减肥的效果，因此魔芋果冻其实算是可以起到减肥功效的食物。只是其没有什么营养，长期食用会让身体变得虚弱，所以要想减肥还是要适当食用一些有能量的食物，配合着少量吃一些魔芋果冻，使得身体摄取的热量在人体正常活动的范围内，再配合适当运动，既可保证健康，又可以保持身材。 刚买回来就吃了好几包，好吃！Q弹，味道不错！我还会再来的！发货物流都很快！,魔芋#=果冻#=其#=本身#=其实#=是#=不#=具有#=减肥#=燃烧#=脂肪#=的#=效果#=，#=只是#=魔芋#=果冻#=本身#=热量#=低#=，#=脂肪#=和#=蛋白质#=含量#=极低#=，#=几乎#=可以#=忽略#=，#=而且#=其#=容易#=吸水#=膨胀#=，#=让#=食用#=的#=人#=产生#=饱腹#=感#=，#=从而#=减少#=对#=其他#=高脂肪#=食物#=的#=汲取#=，#=以#=达到#=减肥#=的#=效果#=，#=因此#=魔芋#=果冻#=其实#=算是#=可以#=起到#=减肥#=功效#=的#=食物#=。#=只是#=其#=没有#=什么#=营养#=，#=长期#=食用#=会#=让#=身体#=变得#=虚弱#=，#=所以#=要#=想#=减肥#=还是#=要#=适当#=食用#=一些#=有#=能量#=的#=食物#=，#=配合#=着#=少量#=吃#=一些#=魔芋#=果冻#=，#=使得#=身体#=摄取#=的#=热量#=在#=人体#=正常#=活动#=的#=范围#=内#=，#=再#=配合#=适当#=运动#=，#=既#=可#=保证#=健康#=，#=又#=可以#=保持身材#=。#= #=刚#=买回来#=就#=吃#=了#=好#=几包#=，#=好吃#=！#=Q#=弹#=，#=味道#=不错#=！#=我#=还#=会#=再#=来#=的#=！#=发货#=物流#=都#=很快#=！,201805,1
67,36880373796,1003966872167,魔芋果冻其本身其实是不具有减肥燃烧脂肪的效果，只是魔芋果冻本身热量低，脂肪和蛋白质含量极低，几乎可以忽略，而且其容易吸水膨胀，让食用的人产生饱腹感，从而减少对其他高脂肪食物的汲取，以达到减肥的效果，因此魔芋果冻其实算是可以起到减肥功效的食物。只是其没有什么营养，长期食用会让身体变得虚弱，所以要想减肥还是要适当食用一些有能量的食物，配合着少量吃一些魔芋果冻，使得身体摄取的热量在人体正常活动的范围内，再配合适当运动，既可保证健康，又可以保持身材。 刚买回来就吃了好几包，好吃！Q弹，味道不错！我还会再来的！发货物流都很快！,魔芋#=果冻#=其#=本身#=其实#=是#=不#=具有#=减肥#=燃烧#=脂肪#=的#=效果#=，#=只是#=魔芋#=果冻#=本身#=热量#=低#=，#=脂肪#=和#=蛋白质#=含量#=极低#=，#=几乎#=可以#=忽略#=，#=而且#=其#=容易#=吸水#=膨胀#=，#=让#=食用#=的#=人#=产生#=饱腹#=感#=，#=从而#=减少#=对#=其他#=高脂肪#=食物#=的#=汲取#=，#=以#=达到#=减肥#=的#=效果#=，#=因此#=魔芋#=果冻#=其实#=算是#=可以#=起到#=减肥#=功效#=的#=食物#=。#=只是#=其#=没有#=什么#=营养#=，#=长期#=食用#=会#=让#=身体#=变得#=虚弱#=，#=所以#=要#=想#=减肥#=还是#=要#=适当#=食用#=一些#=有#=能量#=的#=食物#=，#=配合#=着#=少量#=吃#=一些#=魔芋#=果冻#=，#=使得#=身体#=摄取#=的#=热量#=在#=人体#=正常#=活动#=的#=范围#=内#=，#=再#=配合#=适当#=运动#=，#=既#=可#=保证#=健康#=，#=又#=可以#=保持身材#=。#= #=刚#=买回来#=就#=吃#=了#=好#=几包#=，#=好吃#=！#=Q#=弹#=，#=味道#=不错#=！#=我#=还#=会#=再#=来#=的#=！#=发货#=物流#=都#=很快#=！,201805,1
68,565816916585,1004050538683,首先要说，吸款的比小包的好吃！吸款比小包的好吃！吸款里面有很多果汁，基本上吸一口是既有蒟蒻又有果汁的状态，昨晚试了荔枝，果汁含量不够10，而且赏味期限到4月也很好吃。 然后小包的菠萝，蜜瓜有种浓浓的小时候吃便宜啫喱的即视感，不冷一下就吃就是回到解放前，草莓和猕猴桃稍好一点，但也有一点小时候的味道。西柚超级好吃！水蜜桃也不错，果汁含量越高越好吃，但热量也越高吧,首先#=要说#=，#=吸款#=的#=比#=小包#=的#=好吃#=！#=吸款#=比#=小包#=的#=好吃#=！#=吸款#=里面#=有#=很多#=果汁#=，#=基本上#=吸#=一口#=是#=既有#=蒟#=蒻#=又#=有#=果汁#=的#=状态#=，#=昨晚#=试#=了#=荔枝#=，#=果汁#=含量#=不够#=10#=，#=而且#=赏味#=期限#=到#=4#=月#=也#=很#=好吃#=。#= #=然后#=小包#=的#=菠萝#=，#=蜜瓜#=有种#=浓浓的#=小时候#=吃#=便宜#=啫喱#=的#=即#=视感#=，#=不冷#=一下#=就#=吃#=就是#=回到#=解放前#=，#=草莓#=和#=猕猴桃#=稍#=好#=一点#=，#=但#=也#=有#=一点#=小时候#=的#=味道#=。#=西柚#=超级#=好吃#=！#=水蜜桃#=也#=不错#=，#=果汁#=含量#=越高越#=好吃#=，#=但#=热量#=也#=越#=高#=吧,201805,1
69,13628167995,1004264451026,很少主动评价啦，不过确实挺好吃的，只不过热量还是蛮高,很少#=主动#=评价#=啦#=，#=不过#=确实#=挺好吃#=的#=，#=只不过#=热量#=还是#=蛮高,201805,1
70,556662636331,1004125270238,好吃，不是特别甜，热量也不算高，喜欢。,好吃#=，#=不是#=特别#=甜#=，#=热量#=也#=不算#=高#=，#=喜欢#=。,201805,1
71,557417705930,1007566571480,还不错，喜欢白桃味，热量不高，减肥期间也可以适当吃一点,还#=不错#=，#=喜欢#=白桃味#=，#=热量#=不高#=，#=减肥#=期间#=也#=可以#=适当#=吃#=一点,201806,1
72,565790397242,1004809856231,试吃之后，效果还是不错的，味道也不错，之前吃热量高的食物，时间久了， 自然就形成脂肪堆积在体内啦，能清除肠道垃圾，排泄出去，不锻炼也不用担心长胖啦，很满意,试吃#=之后#=，#=效果#=还是#=不错#=的#=，#=味道#=也#=不错#=，#=之前#=吃#=热量#=高#=的#=食物#=，#=时间#=久#=了#=，#= #=自然#=就#=形成#=脂肪#=堆积#=在#=体内#=啦#=，#=能#=清除#=肠道#=垃圾#=，#=排泄#=出去#=，#=不#=锻炼#=也#=不用#=担心#=长胖#=啦#=，#=很#=满意,201805,1
73,523243286327,1004970444762,挺好吃的，减肥期想吃果冻但热量太高，就用这个代替，没想到更好吃，还更健康，以后也吃这个了,挺好吃#=的#=，#=减肥#=期想#=吃#=果冻#=但#=热量#=太高#=，#=就#=用#=这个#=代替#=，#=没想到#=更#=好吃#=，#=还#=更#=健康#=，#=以后#=也#=吃#=这个#=了,201805,1
74,45181408847,1005983819610,物美价廉，趁搞活动买了8盒。夏天吃了降火，热量不高，晚上吃一盒减肥效果好,物美价廉#=，#=趁#=搞#=活动#=买#=了#=8#=盒#=。#=夏天#=吃#=了#=降火#=，#=热量#=不高#=，#=晚上#=吃#=一盒#=减肥#=效果#=好,201806,1
75,542121606781,1006156258214,【师师，主播推荐的零食都超级好吃，每天看她的直播都要买很多很多的零食，就算我现在在减肥他推荐的零食，而且热量也不是很高，白天吃一点都没关系对于我这个吃货的人来讲，又可以减肥，又可以吃美食是不是太完美了，马上就要过年了，现在每天都去看他的直播，她推荐很多很多的零食，买来可以过年慢慢吃了这全麦面包也是师师主播推荐的，他推荐的东西都很好吃好吃又便宜，自从看她直播开始每天都要买很多很多吃的用的,【#=师师#=，#=主播#=推荐#=的#=零食#=都#=超级#=好吃#=，#=每天#=看#=她#=的#=直播#=都#=要#=买#=很多很多#=的#=零食#=，#=就算#=我#=现在#=在#=减肥#=他#=推荐#=的#=零食#=，#=而且#=热量#=也#=不是#=很#=高#=，#=白天#=吃#=一点#=都#=没关系#=对于#=我#=这个#=吃货#=的#=人#=来讲#=，#=又#=可以#=减肥#=，#=又#=可以#=吃#=美食#=是不是#=太#=完美#=了#=，#=马上#=就要#=过年#=了#=，#=现在#=每天#=都#=去#=看#=他#=的#=直播#=，#=她#=推荐#=很多很多#=的#=零食#=，#=买来#=可以#=过年#=慢慢#=吃#=了#=这#=全麦#=面包#=也#=是#=师师#=主播#=推荐#=的#=，#=他#=推荐#=的#=东西#=都#=很#=好吃#=好吃#=又#=便宜#=，#=自从#=看#=她#=直播#=开始#=每天#=都#=要#=买#=很多很多#=吃#=的#=用#=的,201806,1
76,36880373796,1006535211619,魔芋果冻其本身其实是不具有减肥燃烧脂肪的效果，只是魔芋果冻本身热量低，脂肪和蛋白质含量极低，几乎可以忽略，而且其容易吸水膨胀，让食用的人产生饱腹感，从而减少对其他高脂肪食物的汲取，以达到减肥的效果，因此魔芋果冻其实算是可以起到减肥功效的食物。只是其没有什么营养，长期食用会让身体变得虚弱，所以要想减肥还是要适当食用一些有能量的食物，配合着少量吃一些魔芋果冻，使得身体摄取的热量在人体正常活动的范围内，再配合适当运动，既可保证健康，又可以保持身材。 刚买回来就吃了好几包，好吃！Q弹，味道不错！我还会再来的！发货物流都很快！,魔芋#=果冻#=其#=本身#=其实#=是#=不#=具有#=减肥#=燃烧#=脂肪#=的#=效果#=，#=只是#=魔芋#=果冻#=本身#=热量#=低#=，#=脂肪#=和#=蛋白质#=含量#=极低#=，#=几乎#=可以#=忽略#=，#=而且#=其#=容易#=吸水#=膨胀#=，#=让#=食用#=的#=人#=产生#=饱腹#=感#=，#=从而#=减少#=对#=其他#=高脂肪#=食物#=的#=汲取#=，#=以#=达到#=减肥#=的#=效果#=，#=因此#=魔芋#=果冻#=其实#=算是#=可以#=起到#=减肥#=功效#=的#=食物#=。#=只是#=其#=没有#=什么#=营养#=，#=长期#=食用#=会#=让#=身体#=变得#=虚弱#=，#=所以#=要#=想#=减肥#=还是#=要#=适当#=食用#=一些#=有#=能量#=的#=食物#=，#=配合#=着#=少量#=吃#=一些#=魔芋#=果冻#=，#=使得#=身体#=摄取#=的#=热量#=在#=人体#=正常#=活动#=的#=范围#=内#=，#=再#=配合#=适当#=运动#=，#=既#=可#=保证#=健康#=，#=又#=可以#=保持身材#=。#= #=刚#=买回来#=就#=吃#=了#=好#=几包#=，#=好吃#=！#=Q#=弹#=，#=味道#=不错#=！#=我#=还#=会#=再#=来#=的#=！#=发货#=物流#=都#=很快#=！,201806,1
77,553188705028,1007033218422,刚开始抱着试试的心态，吃过一段时间之后感觉挺不错的，一直都在吃。最喜欢的是当中加了蜜蜂口味，吃起来跟果冻一样。热量不高，不会像其他蛋白果冻一样吃了怕胖，可以放心吃哦。,刚#=开始#=抱#=着#=试试#=的#=心态#=，#=吃#=过#=一段时间#=之后#=感觉#=挺不错#=的#=，#=一直#=都#=在#=吃#=。#=最#=喜欢#=的#=是#=当中#=加#=了#=蜜蜂#=口味#=，#=吃#=起来#=跟#=果冻#=一样#=。#=热量#=不高#=，#=不会#=像#=其他#=蛋白#=果冻#=一样#=吃#=了#=怕#=胖#=，#=可以#=放心#=吃#=哦#=。,201806,1
78,566802964204,1005965287409,除了热量高其他还不错，据说燕麦的肥肠好吃，期待,除了#=热量#=高#=其他#=还#=不错#=，#=据说#=燕麦#=的#=肥肠#=好吃#=，#=期待,201806,1
79,565530142853,1006098583416,去年去冲绳的时候买过两包组合装的觉得还不错就来这里回购了，像果冻一样水果味很足，热量也不高，馋的时候来一袋也不会有负担，都很好吃😋,去年#=去#=冲绳#=的#=时候#=买过#=两包#=组合装#=的#=觉得#=还#=不错#=就#=来#=这里#=回购#=了#=，#=像#=果冻#=一样#=水果#=味#=很#=足#=，#=热量#=也#=不#=高#=，#=馋#=的#=时候#=来#=一袋#=也#=不会#=有#=负担#=，#=都#=很#=好吃#=😋,201806,1
80,549128344152,1008014345035,含糖量太高，热量高,含糖量#=太高#=，#=热量#=高,201806,1
81,557650114058,1007794890230,有5种味道，个数没数过但是应该不会缺斤少两。味道还行，个人觉得有点点甜，果冻里还有椰果。热量也不算很高，减肥党表示还能接受。物流挺快的，快递没有很暴力我觉得非常满意了。希望之后有别的新味道出来吧，价格还是挺实惠的了，推荐购买,有#=5#=种#=味道#=，#=个数#=没数#=过#=但是#=应该#=不会#=缺斤少两#=。#=味道#=还#=行#=，#=个人#=觉得#=有#=点点#=甜#=，#=果冻#=里#=还有#=椰果#=。#=热量#=也#=不算#=很#=高#=，#=减肥#=党#=表示#=还#=能#=接受#=。#=物流#=挺快#=的#=，#=快递#=没有#=很#=暴力#=我#=觉得#=非常#=满意#=了#=。#=希望#=之后#=有#=别的#=新#=味道#=出来#=吧#=，#=价格#=还是#=挺#=实惠#=的#=了#=，#=推荐#=购买,201806,1
82,557123357073,1008173609142,在日本吃上瘾了，非常好吃，热量不高，适合做零食,在#=日本#=吃#=上瘾#=了#=，#=非常#=好吃#=，#=热量#=不高#=，#=适合#=做#=零食,201806,1
83,558038852699,1008173609143,在日本吃上瘾了，非常好吃，热量不高，适合做零食,在#=日本#=吃#=上瘾#=了#=，#=非常#=好吃#=，#=热量#=不高#=，#=适合#=做#=零食,201806,1
84,569711592722,1008871519035,挺好吃的，热量也不高。,挺好吃#=的#=，#=热量#=也#=不#=高#=。,201807,1
85,44623772148,1008694128753,挺好吃的呢，朋友推荐的。热量也不是很高，当甜品来吃，跟烧仙草差不多。放在冰箱冷藏室每天都想吃一碗。又下了一单了。,挺好吃#=的#=呢#=，#=朋友#=推荐#=的#=。#=热量#=也#=不是#=很#=高#=，#=当#=甜品#=来#=吃#=，#=跟#=烧#=仙草#=差不多#=。#=放在#=冰箱#=冷藏室#=每天#=都#=想#=吃#=一碗#=。#=又#=下#=了#=一单#=了#=。,201807,1
